logs__queries__correct,logs__queries__error,logs__users,logs__timestamp,dia,mes,aux,año,time,hora,min
154,3,157,28/8/18 3:15,28,8,18 3:15,18,3:15,3,15
137,0,137,28/8/18 3:30,28,8,18 3:30,18,3:30,3,30
120,3,123,28/8/18 3:45,28,8,18 3:45,18,3:45,3,45
101,2,103,28/8/18 4:00,28,8,18 4:00,18,4:00,4,0
38,2,40,28/8/18 4:15,28,8,18 4:15,18,4:15,4,15
24,1,25,28/8/18 4:30,28,8,18 4:30,18,4:30,4,30
21,1,22,28/8/18 4:45,28,8,18 4:45,18,4:45,4,45
21,1,22,28/8/18 5:00,28,8,18 5:00,18,5:00,5,0
20,0,20,28/8/18 5:15,28,8,18 5:15,18,5:15,5,15
19,0,19,28/8/18 5:30,28,8,18 5:30,18,5:30,5,30
17,0,17,28/8/18 5:45,28,8,18 5:45,18,5:45,5,45
17,0,17,28/8/18 6:00,28,8,18 6:00,18,6:00,6,0
17,0,17,28/8/18 6:15,28,8,18 6:15,18,6:15,6,15
17,0,17,28/8/18 6:34,28,8,18 6:34,18,6:34,6,34
17,0,17,28/8/18 6:45,28,8,18 6:45,18,6:45,6,45
28,0,25,28/8/18 7:00,28,8,18 7:00,18,7:00,7,0
45,0,45,28/8/18 7:15,28,8,18 7:15,18,7:15,7,15
52,0,52,28/8/18 7:30,28,8,18 7:30,18,7:30,7,30
57,0,57,28/8/18 7:45,28,8,18 7:45,18,7:45,7,45
50,0,50,28/8/18 8:00,28,8,18 8:00,18,8:00,8,0
68,0,68,28/8/18 8:15,28,8,18 8:15,18,8:15,8,15
120,0,120,28/8/18 8:30,28,8,18 8:30,18,8:30,8,30
179,0,179,28/8/18 8:45,28,8,18 8:45,18,8:45,8,45
135,1,136,28/8/18 9:00,28,8,18 9:00,18,9:00,9,0
232,3,235,28/8/18 9:15,28,8,18 9:15,18,9:15,9,15
387,3,390,28/8/18 9:30,28,8,18 9:30,18,9:30,9,30
702,5,707,28/8/18 9:45,28,8,18 9:45,18,9:45,9,45
613,7,620,28/8/18 10:00,28,8,18 10:00,18,10:00,10,0
585,13,598,28/8/18 10:15,28,8,18 10:15,18,10:15,10,15
645,20,663,28/8/18 10:30,28,8,18 10:30,18,10:30,10,30
786,20,806,28/8/18 10:45,28,8,18 10:45,18,10:45,10,45
630,16,646,28/8/18 11:00,28,8,18 11:00,18,11:00,11,0
507,9,516,28/8/18 11:15,28,8,18 11:15,18,11:15,11,15
466,10,476,28/8/18 11:30,28,8,18 11:30,18,11:30,11,30
443,6,449,28/8/18 11:45,28,8,18 11:45,18,11:45,11,45
303,4,307,28/8/18 12:00,28,8,18 12:00,18,12:00,12,0
297,10,307,28/8/18 12:15,28,8,18 12:15,18,12:15,12,15
312,8,320,28/8/18 12:30,28,8,18 12:30,18,12:30,12,30
326,3,329,28/8/18 12:45,28,8,18 12:45,18,12:45,12,45
294,3,297,28/8/18 13:00,28,8,18 13:00,18,13:00,13,0
304,1,305,28/8/18 13:15,28,8,18 13:15,18,13:15,13,15
311,3,314,28/8/18 13:30,28,8,18 13:30,18,13:30,13,30
346,3,349,28/8/18 13:45,28,8,18 13:45,18,13:45,13,45
269,3,272,28/8/18 14:00,28,8,18 14:00,18,14:00,14,0
318,2,320,28/8/18 14:15,28,8,18 14:15,18,14:15,14,15
296,4,300,28/8/18 14:30,28,8,18 14:30,18,14:30,14,30
321,5,326,28/8/18 14:45,28,8,18 14:45,18,14:45,14,45
338,8,346,28/8/18 15:00,28,8,18 15:00,18,15:00,15,0
394,10,404,28/8/18 15:15,28,8,18 15:15,18,15:15,15,15
381,9,387,28/8/18 15:30,28,8,18 15:30,18,15:30,15,30
417,7,424,28/8/18 15:45,28,8,18 15:45,18,15:45,15,45
393,5,398,28/8/18 16:00,28,8,18 16:00,18,16:00,16,0
465,4,469,28/8/18 16:15,28,8,18 16:15,18,16:15,16,15
447,7,454,28/8/18 16:30,28,8,18 16:30,18,16:30,16,30
435,9,444,28/8/18 16:45,28,8,18 16:45,18,16:45,16,45
401,5,406,28/8/18 17:00,28,8,18 17:00,18,17:00,17,0
638,10,648,28/8/18 17:15,28,8,18 17:15,18,17:15,17,15
535,9,544,28/8/18 17:30,28,8,18 17:30,18,17:30,17,30
509,8,517,28/8/18 17:45,28,8,18 17:45,18,17:45,17,45
439,7,446,28/8/18 18:00,28,8,18 18:00,18,18:00,18,0
477,7,484,28/8/18 18:15,28,8,18 18:15,18,18:15,18,15
410,6,416,28/8/18 18:30,28,8,18 18:30,18,18:30,18,30
477,9,486,28/8/18 18:45,28,8,18 18:45,18,18:45,18,45
458,7,465,28/8/18 19:00,28,8,18 19:00,18,19:00,19,0
582,12,594,28/8/18 19:15,28,8,18 19:15,18,19:15,19,15
593,8,601,28/8/18 19:30,28,8,18 19:30,18,19:30,19,30
693,12,705,28/8/18 19:45,28,8,18 19:45,18,19:45,19,45
673,14,687,28/8/18 20:00,28,8,18 20:00,18,20:00,20,0
896,16,912,28/8/18 20:15,28,8,18 20:15,18,20:15,20,15
845,14,859,28/8/18 20:30,28,8,18 20:30,18,20:30,20,30
829,12,841,28/8/18 20:45,28,8,18 20:45,18,20:45,20,45
769,12,781,28/8/18 21:00,28,8,18 21:00,18,21:00,21,0
790,12,802,28/8/18 21:15,28,8,18 21:15,18,21:15,21,15
742,11,753,28/8/18 21:30,28,8,18 21:30,18,21:30,21,30
701,12,713,28/8/18 21:45,28,8,18 21:45,18,21:45,21,45
641,7,648,28/8/18 22:00,28,8,18 22:00,18,22:00,22,0
653,10,663,28/8/18 22:15,28,8,18 22:15,18,22:15,22,15
628,9,637,28/8/18 22:30,28,8,18 22:30,18,22:30,22,30
588,8,596,28/8/18 22:45,28,8,18 22:45,18,22:45,22,45
532,12,544,28/8/18 23:00,28,8,18 23:00,18,23:00,23,0
560,12,572,28/8/18 23:15,28,8,18 23:15,18,23:15,23,15
466,9,475,28/8/18 23:30,28,8,18 23:30,18,23:30,23,30
423,6,423,28/8/18 23:45,28,8,18 23:45,18,23:45,23,45
355,4,359,29/8/18 0:00,29,8,18 0:00,18,0:00,0,0
379,5,384,29/8/18 0:15,29,8,18 0:15,18,0:15,0,15
320,4,324,29/8/18 0:30,29,8,18 0:30,18,0:30,0,30
299,4,303,29/8/18 0:45,29,8,18 0:45,18,0:45,0,45
245,4,249,29/8/18 1:00,29,8,18 1:00,18,1:00,1,0
299,8,307,29/8/18 1:15,29,8,18 1:15,18,1:15,1,15
286,7,288,29/8/18 1:30,29,8,18 1:30,18,1:30,1,30
306,5,311,29/8/18 1:45,29,8,18 1:45,18,1:45,1,45
279,3,282,29/8/18 2:00,29,8,18 2:00,18,2:00,2,0
270,6,276,29/8/18 2:15,29,8,18 2:15,18,2:15,2,15
267,6,268,29/8/18 2:30,29,8,18 2:30,18,2:30,2,30
214,5,219,29/8/18 2:45,29,8,18 2:45,18,2:45,2,45
178,6,184,29/8/18 3:00,29,8,18 3:00,18,3:00,3,0
159,4,163,29/8/18 3:15,29,8,18 3:15,18,3:15,3,15
151,5,156,29/8/18 3:30,29,8,18 3:30,18,3:30,3,30
143,5,138,29/8/18 3:45,29,8,18 3:45,18,3:45,3,45
147,5,152,29/8/18 4:00,29,8,18 4:00,18,4:00,4,0
52,3,55,29/8/18 4:15,29,8,18 4:15,18,4:15,4,15
36,3,37,29/8/18 4:30,29,8,18 4:30,18,4:30,4,30
29,3,32,29/8/18 4:45,29,8,18 4:45,18,4:45,4,45
28,3,31,29/8/18 5:00,29,8,18 5:00,18,5:00,5,0
27,3,30,29/8/18 5:15,29,8,18 5:15,18,5:15,5,15
24,3,27,29/8/18 5:30,29,8,18 5:30,18,5:30,5,30
24,3,27,29/8/18 5:45,29,8,18 5:45,18,5:45,5,45
33,3,26,29/8/18 6:00,29,8,18 6:00,18,6:00,6,0
23,3,26,29/8/18 6:15,29,8,18 6:15,18,6:15,6,15
23,3,26,29/8/18 6:34,29,8,18 6:34,18,6:34,6,34
23,3,26,29/8/18 6:45,29,8,18 6:45,18,6:45,6,45
31,3,34,29/8/18 7:00,29,8,18 7:00,18,7:00,7,0
40,3,43,29/8/18 7:15,29,8,18 7:15,18,7:15,7,15
49,3,52,29/8/18 7:30,29,8,18 7:30,18,7:30,7,30
70,3,68,29/8/18 7:45,29,8,18 7:45,18,7:45,7,45
57,3,60,29/8/18 8:00,29,8,18 8:00,18,8:00,8,0
71,3,74,29/8/18 8:15,29,8,18 8:15,18,8:15,8,15
131,5,127,29/8/18 8:30,29,8,18 8:30,18,8:30,8,30
167,5,172,29/8/18 8:45,29,8,18 8:45,18,8:45,8,45
158,3,161,29/8/18 9:00,29,8,18 9:00,18,9:00,9,0
233,6,239,29/8/18 9:15,29,8,18 9:15,18,9:15,9,15
383,5,388,29/8/18 9:30,29,8,18 9:30,18,9:30,9,30
682,6,688,29/8/18 9:45,29,8,18 9:45,18,9:45,9,45
627,9,636,29/8/18 10:00,29,8,18 10:00,18,10:00,10,0
572,17,589,29/8/18 10:15,29,8,18 10:15,18,10:15,10,15
633,24,657,29/8/18 10:30,29,8,18 10:30,18,10:30,10,30
779,17,796,29/8/18 10:45,29,8,18 10:45,18,10:45,10,45
600,16,616,29/8/18 11:00,29,8,18 11:00,18,11:00,11,0
506,15,521,29/8/18 11:15,29,8,18 11:15,18,11:15,11,15
439,12,451,29/8/18 11:30,29,8,18 11:30,18,11:30,11,30
438,10,448,29/8/18 11:45,29,8,18 11:45,18,11:45,11,45
338,9,347,29/8/18 12:00,29,8,18 12:00,18,12:00,12,0
310,8,318,29/8/18 12:15,29,8,18 12:15,18,12:15,12,15
318,8,326,29/8/18 12:30,29,8,18 12:30,18,12:30,12,30
335,7,335,29/8/18 12:45,29,8,18 12:45,18,12:45,12,45
289,6,288,29/8/18 13:00,29,8,18 13:00,18,13:00,13,0
293,5,291,29/8/18 13:15,29,8,18 13:15,18,13:15,13,15
283,4,287,29/8/18 13:30,29,8,18 13:30,18,13:30,13,30
354,2,356,29/8/18 13:45,29,8,18 13:45,18,13:45,13,45
310,2,312,29/8/18 14:00,29,8,18 14:00,18,14:00,14,0
322,1,323,29/8/18 14:15,29,8,18 14:15,18,14:15,14,15
323,2,325,29/8/18 14:30,29,8,18 14:30,18,14:30,14,30
350,3,353,29/8/18 14:45,29,8,18 14:45,18,14:45,14,45
309,2,311,29/8/18 15:00,29,8,18 15:00,18,15:00,15,0
423,4,427,29/8/18 15:15,29,8,18 15:15,18,15:15,15,15
339,6,345,29/8/18 15:30,29,8,18 15:30,18,15:30,15,30
348,4,352,29/8/18 15:45,29,8,18 15:45,18,15:45,15,45
376,4,380,29/8/18 16:00,29,8,18 16:00,18,16:00,16,0
481,4,485,29/8/18 16:15,29,8,18 16:15,18,16:15,16,15
374,7,381,29/8/18 16:30,29,8,18 16:30,18,16:30,16,30
447,8,455,29/8/18 16:45,29,8,18 16:45,18,16:45,16,45
363,3,366,29/8/18 17:00,29,8,18 17:00,18,17:00,17,0
631,8,639,29/8/18 17:15,29,8,18 17:15,18,17:15,17,15
546,8,554,29/8/18 17:30,29,8,18 17:30,18,17:30,17,30
480,6,486,29/8/18 17:45,29,8,18 17:45,18,17:45,17,45
374,9,383,29/8/18 18:00,29,8,18 18:00,18,18:00,18,0
455,10,457,29/8/18 18:15,29,8,18 18:15,18,18:15,18,15
470,7,477,29/8/18 18:30,29,8,18 18:30,18,18:30,18,30
459,6,465,29/8/18 18:45,29,8,18 18:45,18,18:45,18,45
420,4,424,29/8/18 19:00,29,8,18 19:00,18,19:00,19,0
535,6,541,29/8/18 19:15,29,8,18 19:15,18,19:15,19,15
565,4,569,29/8/18 19:30,29,8,18 19:30,18,19:30,19,30
653,5,658,29/8/18 19:45,29,8,18 19:45,18,19:45,19,45
647,4,646,29/8/18 20:00,29,8,18 20:00,18,20:00,20,0
786,6,792,29/8/18 20:15,29,8,18 20:15,18,20:15,20,15
822,15,837,29/8/18 20:30,29,8,18 20:30,18,20:30,20,30
796,10,806,29/8/18 20:45,29,8,18 20:45,18,20:45,20,45
759,6,765,29/8/18 21:00,29,8,18 21:00,18,21:00,21,0
767,4,771,29/8/18 21:15,29,8,18 21:15,18,21:15,21,15
732,7,737,29/8/18 21:30,29,8,18 21:30,18,21:30,21,30
691,8,692,29/8/18 21:45,29,8,18 21:45,18,21:45,21,45
601,10,611,29/8/18 22:00,29,8,18 22:00,18,22:00,22,0
650,7,657,29/8/18 22:15,29,8,18 22:15,18,22:15,22,15
615,5,620,29/8/18 22:30,29,8,18 22:30,18,22:30,22,30
587,6,593,29/8/18 22:45,29,8,18 22:45,18,22:45,22,45
510,7,517,29/8/18 23:00,29,8,18 23:00,18,23:00,23,0
499,3,502,29/8/18 23:15,29,8,18 23:15,18,23:15,23,15
452,3,455,29/8/18 23:30,29,8,18 23:30,18,23:30,23,30
342,3,345,29/8/18 23:45,29,8,18 23:45,18,23:45,23,45
298,1,299,30/8/18 0:00,30,8,18 0:00,18,0:00,0,0
372,4,376,30/8/18 0:15,30,8,18 0:15,18,0:15,0,15
318,5,317,30/8/18 0:30,30,8,18 0:30,18,0:30,0,30
308,6,314,30/8/18 0:45,30,8,18 0:45,18,0:45,0,45
254,2,256,30/8/18 1:00,30,8,18 1:00,18,1:00,1,0
295,3,298,30/8/18 1:15,30,8,18 1:15,18,1:15,1,15
294,5,294,30/8/18 1:30,30,8,18 1:30,18,1:30,1,30
257,6,263,30/8/18 1:45,30,8,18 1:45,18,1:45,1,45
241,6,247,30/8/18 2:00,30,8,18 2:00,18,2:00,2,0
297,8,305,30/8/18 2:15,30,8,18 2:15,18,2:15,2,15
247,8,255,30/8/18 2:30,30,8,18 2:30,18,2:30,2,30
184,5,189,30/8/18 2:45,30,8,18 2:45,18,2:45,2,45
188,4,183,30/8/18 3:00,30,8,18 3:00,18,3:00,3,0
189,4,185,30/8/18 3:15,30,8,18 3:15,18,3:15,3,15
173,3,172,30/8/18 3:30,30,8,18 3:30,18,3:30,3,30
140,2,142,30/8/18 3:45,30,8,18 3:45,18,3:45,3,45
152,1,153,30/8/18 4:00,30,8,18 4:00,18,4:00,4,0
86,1,87,30/8/18 4:15,30,8,18 4:15,18,4:15,4,15
63,1,64,30/8/18 4:30,30,8,18 4:30,18,4:30,4,30
58,1,59,30/8/18 4:45,30,8,18 4:45,18,4:45,4,45
53,1,54,30/8/18 5:00,30,8,18 5:00,18,5:00,5,0
52,1,53,30/8/18 5:15,30,8,18 5:15,18,5:15,5,15
46,1,47,30/8/18 5:30,30,8,18 5:30,18,5:30,5,30
48,1,43,30/8/18 5:45,30,8,18 5:45,18,5:45,5,45
41,1,42,30/8/18 6:00,30,8,18 6:00,18,6:00,6,0
40,1,41,30/8/18 6:15,30,8,18 6:15,18,6:15,6,15
39,1,40,30/8/18 6:34,30,8,18 6:34,18,6:34,6,34
39,1,40,30/8/18 6:45,30,8,18 6:45,18,6:45,6,45
38,1,39,30/8/18 7:00,30,8,18 7:00,18,7:00,7,0
64,2,66,30/8/18 7:15,30,8,18 7:15,18,7:15,7,15
72,1,73,30/8/18 7:30,30,8,18 7:30,18,7:30,7,30
81,1,82,30/8/18 7:45,30,8,18 7:45,18,7:45,7,45
86,1,87,30/8/18 8:00,30,8,18 8:00,18,8:00,8,0
94,1,95,30/8/18 8:15,30,8,18 8:15,18,8:15,8,15
130,2,132,30/8/18 8:30,30,8,18 8:30,18,8:30,8,30
205,2,205,30/8/18 8:45,30,8,18 8:45,18,8:45,8,45
186,2,188,30/8/18 9:00,30,8,18 9:00,18,9:00,9,0
259,1,260,30/8/18 9:15,30,8,18 9:15,18,9:15,9,15
431,3,434,30/8/18 9:30,30,8,18 9:30,18,9:30,9,30
715,6,717,30/8/18 9:45,30,8,18 9:45,18,9:45,9,45
654,13,667,30/8/18 10:00,30,8,18 10:00,18,10:00,10,0
648,15,663,30/8/18 10:15,30,8,18 10:15,18,10:15,10,15
670,13,683,30/8/18 10:30,30,8,18 10:30,18,10:30,10,30
809,18,820,30/8/18 10:45,30,8,18 10:45,18,10:45,10,45
631,18,644,30/8/18 11:00,30,8,18 11:00,18,11:00,11,0
499,7,502,30/8/18 11:15,30,8,18 11:15,18,11:15,11,15
470,3,473,30/8/18 11:30,30,8,18 11:30,18,11:30,11,30
426,8,434,30/8/18 11:45,30,8,18 11:45,18,11:45,11,45
344,4,348,30/8/18 12:00,30,8,18 12:00,18,12:00,12,0
341,2,337,30/8/18 12:15,30,8,18 12:15,18,12:15,12,15
300,4,304,30/8/18 12:30,30,8,18 12:30,18,12:30,12,30
310,7,317,30/8/18 12:45,30,8,18 12:45,18,12:45,12,45
268,7,275,30/8/18 13:00,30,8,18 13:00,18,13:00,13,0
293,4,297,30/8/18 13:15,30,8,18 13:15,18,13:15,13,15
318,2,320,30/8/18 13:30,30,8,18 13:30,18,13:30,13,30
364,3,367,30/8/18 13:45,30,8,18 13:45,18,13:45,13,45
308,1,309,30/8/18 14:00,30,8,18 14:00,18,14:00,14,0
315,1,316,30/8/18 14:15,30,8,18 14:15,18,14:15,14,15
326,4,330,30/8/18 14:30,30,8,18 14:30,18,14:30,14,30
320,4,323,30/8/18 14:45,30,8,18 14:45,18,14:45,14,45
334,1,335,30/8/18 15:00,30,8,18 15:00,18,15:00,15,0
379,6,385,30/8/18 15:15,30,8,18 15:15,18,15:15,15,15
374,2,376,30/8/18 15:30,30,8,18 15:30,18,15:30,15,30
411,3,414,30/8/18 15:45,30,8,18 15:45,18,15:45,15,45
372,3,375,30/8/18 16:00,30,8,18 16:00,18,16:00,16,0
506,6,512,30/8/18 16:15,30,8,18 16:15,18,16:15,16,15
406,8,414,30/8/18 16:30,30,8,18 16:30,18,16:30,16,30
462,8,470,30/8/18 16:45,30,8,18 16:45,18,16:45,16,45
393,6,399,30/8/18 17:00,30,8,18 17:00,18,17:00,17,0
605,7,612,30/8/18 17:15,30,8,18 17:15,18,17:15,17,15
533,6,539,30/8/18 17:30,30,8,18 17:30,18,17:30,17,30
511,3,514,30/8/18 17:45,30,8,18 17:45,18,17:45,17,45
447,8,455,30/8/18 18:00,30,8,18 18:00,18,18:00,18,0
544,2,545,30/8/18 18:15,30,8,18 18:15,18,18:15,18,15
461,6,467,30/8/18 18:30,30,8,18 18:30,18,18:30,18,30
477,4,481,30/8/18 18:45,30,8,18 18:45,18,18:45,18,45
448,3,451,30/8/18 19:00,30,8,18 19:00,18,19:00,19,0
563,5,568,30/8/18 19:15,30,8,18 19:15,18,19:15,19,15
587,6,593,30/8/18 19:30,30,8,18 19:30,18,19:30,19,30
656,5,661,30/8/18 19:45,30,8,18 19:45,18,19:45,19,45
609,10,619,30/8/18 20:00,30,8,18 20:00,18,20:00,20,0
820,10,830,30/8/18 20:15,30,8,18 20:15,18,20:15,20,15
866,7,873,30/8/18 20:30,30,8,18 20:30,18,20:30,20,30
762,7,769,30/8/18 20:45,30,8,18 20:45,18,20:45,20,45
714,5,719,30/8/18 21:00,30,8,18 21:00,18,21:00,21,0
803,4,807,30/8/18 21:15,30,8,18 21:15,18,21:15,21,15
718,5,723,30/8/18 21:30,30,8,18 21:30,18,21:30,21,30
746,4,750,30/8/18 21:45,30,8,18 21:45,18,21:45,21,45
639,4,643,30/8/18 22:00,30,8,18 22:00,18,22:00,22,0
632,5,637,30/8/18 22:15,30,8,18 22:15,18,22:15,22,15
533,3,536,30/8/18 22:30,30,8,18 22:30,18,22:30,22,30
549,1,550,30/8/18 22:45,30,8,18 22:45,18,22:45,22,45
481,1,482,30/8/18 23:00,30,8,18 23:00,18,23:00,23,0
487,6,493,30/8/18 23:15,30,8,18 23:15,18,23:15,23,15
439,6,445,30/8/18 23:30,30,8,18 23:30,18,23:30,23,30
376,3,379,30/8/18 23:45,30,8,18 23:45,18,23:45,23,45
300,3,303,31/8/18 0:00,31,8,18 0:00,18,0:00,0,0
350,7,357,31/8/18 0:15,31,8,18 0:15,18,0:15,0,15
292,2,294,31/8/18 0:30,31,8,18 0:30,18,0:30,0,30
255,2,257,31/8/18 0:45,31,8,18 0:45,18,0:45,0,45
225,3,228,31/8/18 1:00,31,8,18 1:00,18,1:00,1,0
213,2,215,31/8/18 1:15,31,8,18 1:15,18,1:15,1,15
183,0,180,31/8/18 1:30,31,8,18 1:30,18,1:30,1,30
160,1,161,31/8/18 1:45,31,8,18 1:45,18,1:45,1,45
134,0,134,31/8/18 2:00,31,8,18 2:00,18,2:00,2,0
194,1,195,31/8/18 2:15,31,8,18 2:15,18,2:15,2,15
199,4,199,31/8/18 2:30,31,8,18 2:30,18,2:30,2,30
195,2,197,31/8/18 2:45,31,8,18 2:45,18,2:45,2,45
169,2,166,31/8/18 3:00,31,8,18 3:00,18,3:00,3,0
151,1,152,31/8/18 3:15,31,8,18 3:15,18,3:15,3,15
144,4,148,31/8/18 3:30,31,8,18 3:30,18,3:30,3,30
128,1,129,31/8/18 3:45,31,8,18 3:45,18,3:45,3,45
131,1,132,31/8/18 4:00,31,8,18 4:00,18,4:00,4,0
89,1,90,31/8/18 4:15,31,8,18 4:15,18,4:15,4,15
91,1,92,31/8/18 4:30,31,8,18 4:30,18,4:30,4,30
68,2,70,31/8/18 4:45,31,8,18 4:45,18,4:45,4,45
78,1,79,31/8/18 5:00,31,8,18 5:00,18,5:00,5,0
48,0,48,31/8/18 5:15,31,8,18 5:15,18,5:15,5,15
39,0,39,31/8/18 5:30,31,8,18 5:30,18,5:30,5,30
36,0,36,31/8/18 5:45,31,8,18 5:45,18,5:45,5,45
25,0,25,31/8/18 6:00,31,8,18 6:00,18,6:00,6,0
24,0,24,31/8/18 6:15,31,8,18 6:15,18,6:15,6,15
19,0,19,31/8/18 6:34,31,8,18 6:34,18,6:34,6,34
19,0,19,31/8/18 6:45,31,8,18 6:45,18,6:45,6,45
25,0,21,31/8/18 7:00,31,8,18 7:00,18,7:00,7,0
29,0,29,31/8/18 7:15,31,8,18 7:15,18,7:15,7,15
28,1,29,31/8/18 7:30,31,8,18 7:30,18,7:30,7,30
42,0,42,31/8/18 7:45,31,8,18 7:45,18,7:45,7,45
26,0,26,31/8/18 8:00,31,8,18 8:00,18,8:00,8,0
27,0,27,31/8/18 8:15,31,8,18 8:15,18,8:15,8,15
54,1,55,31/8/18 8:30,31,8,18 8:30,18,8:30,8,30
84,0,84,31/8/18 8:45,31,8,18 8:45,18,8:45,8,45
82,0,82,31/8/18 9:00,31,8,18 9:00,18,9:00,9,0
141,1,137,31/8/18 9:15,31,8,18 9:15,18,9:15,9,15
204,2,206,31/8/18 9:30,31,8,18 9:30,18,9:30,9,30
449,5,454,31/8/18 9:45,31,8,18 9:45,18,9:45,9,45
157,5,162,31/8/18 10:00,31,8,18 10:00,18,10:00,10,0
73,1,74,31/8/18 10:15,31,8,18 10:15,18,10:15,10,15
109,3,112,31/8/18 10:30,31,8,18 10:30,18,10:30,10,30
250,5,255,31/8/18 10:45,31,8,18 10:45,18,10:45,10,45
303,5,306,31/8/18 11:00,31,8,18 11:00,18,11:00,11,0
306,3,309,31/8/18 11:15,31,8,18 11:15,18,11:15,11,15
288,6,294,31/8/18 11:30,31,8,18 11:30,18,11:30,11,30
282,3,285,31/8/18 11:45,31,8,18 11:45,18,11:45,11,45
126,3,129,31/8/18 12:00,31,8,18 12:00,18,12:00,12,0
181,1,176,31/8/18 12:15,31,8,18 12:15,18,12:15,12,15
207,1,208,31/8/18 12:30,31,8,18 12:30,18,12:30,12,30
241,2,243,31/8/18 12:45,31,8,18 12:45,18,12:45,12,45
212,3,215,31/8/18 13:00,31,8,18 13:00,18,13:00,13,0
217,2,219,31/8/18 13:15,31,8,18 13:15,18,13:15,13,15
248,2,250,31/8/18 13:30,31,8,18 13:30,18,13:30,13,30
274,0,274,31/8/18 13:45,31,8,18 13:45,18,13:45,13,45
226,1,227,31/8/18 14:00,31,8,18 14:00,18,14:00,14,0
279,1,280,31/8/18 14:15,31,8,18 14:15,18,14:15,14,15
308,1,309,31/8/18 14:30,31,8,18 14:30,18,14:30,14,30
290,1,291,31/8/18 14:45,31,8,18 14:45,18,14:45,14,45
313,1,314,31/8/18 15:00,31,8,18 15:00,18,15:00,15,0
337,2,339,31/8/18 15:15,31,8,18 15:15,18,15:15,15,15
358,2,360,31/8/18 15:30,31,8,18 15:30,18,15:30,15,30
402,1,403,31/8/18 15:45,31,8,18 15:45,18,15:45,15,45
366,4,370,31/8/18 16:00,31,8,18 16:00,18,16:00,16,0
499,3,502,31/8/18 16:15,31,8,18 16:15,18,16:15,16,15
484,7,491,31/8/18 16:30,31,8,18 16:30,18,16:30,16,30
498,5,503,31/8/18 16:45,31,8,18 16:45,18,16:45,16,45
508,4,512,31/8/18 17:00,31,8,18 17:00,18,17:00,17,0
717,7,724,31/8/18 17:15,31,8,18 17:15,18,17:15,17,15
581,4,582,31/8/18 17:30,31,8,18 17:30,18,17:30,17,30
524,9,527,31/8/18 17:45,31,8,18 17:45,18,17:45,17,45
457,4,461,31/8/18 18:00,31,8,18 18:00,18,18:00,18,0
533,9,542,31/8/18 18:15,31,8,18 18:15,18,18:15,18,15
520,12,531,31/8/18 18:30,31,8,18 18:30,18,18:30,18,30
544,4,548,31/8/18 18:45,31,8,18 18:45,18,18:45,18,45
483,6,489,31/8/18 19:00,31,8,18 19:00,18,19:00,19,0
560,7,567,31/8/18 19:15,31,8,18 19:15,18,19:15,19,15
609,6,615,31/8/18 19:30,31,8,18 19:30,18,19:30,19,30
608,5,613,31/8/18 19:45,31,8,18 19:45,18,19:45,19,45
559,3,562,31/8/18 20:00,31,8,18 20:00,18,20:00,20,0
657,7,664,31/8/18 20:15,31,8,18 20:15,18,20:15,20,15
639,11,650,31/8/18 20:30,31,8,18 20:30,18,20:30,20,30
602,6,605,31/8/18 20:45,31,8,18 20:45,18,20:45,20,45
569,3,572,31/8/18 21:00,31,8,18 21:00,18,21:00,21,0
668,2,670,31/8/18 21:15,31,8,18 21:15,18,21:15,21,15
585,6,591,31/8/18 21:30,31,8,18 21:30,18,21:30,21,30
577,8,585,31/8/18 21:45,31,8,18 21:45,18,21:45,21,45
522,4,526,31/8/18 22:00,31,8,18 22:00,18,22:00,22,0
568,5,571,31/8/18 22:15,31,8,18 22:15,18,22:15,22,15
584,2,586,31/8/18 22:30,31,8,18 22:30,18,22:30,22,30
553,3,556,31/8/18 22:45,31,8,18 22:45,18,22:45,22,45
502,3,505,31/8/18 23:00,31,8,18 23:00,18,23:00,23,0
486,2,488,31/8/18 23:15,31,8,18 23:15,18,23:15,23,15
425,4,429,31/8/18 23:30,31,8,18 23:30,18,23:30,23,30
399,4,401,31/8/18 23:45,31,8,18 23:45,18,23:45,23,45
